id,age,job,marital,education,default_status,balance,housing_loan,personal_loan,branch_id
CUST_001489,50,blue-collar,married,primary,0,1164,1,0,BR-101
CUST_001490,34,blue-collar,married,secondary,0,129,1,0,BR-104
CUST_001491,38,services,divorced,secondary,0,5873,0,0,BR-102
CUST_001492,28,blue-collar,married,secondary,0,0,1,0,BR-104
CUST_001493,55,blue-collar,married,primary,0,82,1,0,BR-104
CUST_001494,38,blue-collar,married,primary,0,362,1,0,BR-103
CUST_001495,31,blue-collar,married,secondary,0,186,1,0,BR-101
CUST_001496,57,admin.,married,secondary,0,1216,1,0,BR-102
CUST_001497,50,management,divorced,tertiary,0,704,1,0,BR-103
CUST_001498,47,blue-collar,married,primary,0,205,1,0,BR-101
CUST_001499,39,blue-collar,married,primary,0,830,1,0,BR-104
CUST_001500,34,services,married,secondary,0,-315,1,0,BR-104
CUST_001501,41,technician,married,secondary,0,64,1,1,BR-103
CUST_001502,59,entrepreneur,married,tertiary,0,-820,0,0,BR-103
CUST_001503,35,self-employed,single,tertiary,0,538,1,1,BR-103
CUST_001504,31,technician,single,tertiary,0,948,1,0,BR-101
CUST_001505,55,management,married,tertiary,0,1288,1,0,BR-104
CUST_001506,36,blue-collar,married,,0,70,1,0,BR-103
CUST_001507,41,management,married,tertiary,0,393,1,0,BR-101
CUST_001508,44,technician,single,secondary,0,365,1,0,BR-104
CUST_001509,40,blue-collar,single,secondary,0,879,1,1,BR-104
CUST_001510,32,blue-collar,married,secondary,0,491,1,0,BR-103
CUST_001511,38,management,single,tertiary,0,0,1,0,BR-101
CUST_001512,27,student,single,secondary,0,0,0,0,BR-103
CUST_001513,33,unemployed,married,secondary,0,229,1,0,BR-101
CUST_001514,37,services,married,secondary,0,22,1,1,BR-102
CUST_001515,40,management,married,tertiary,0,570,1,0,BR-102
CUST_001516,33,blue-collar,single,secondary,0,56,1,0,BR-104
CUST_001517,40,admin.,single,secondary,0,118,1,0,BR-104
CUST_001518,27,blue-collar,married,secondary,0,106,1,0,BR-102
CUST_001519,42,management,single,tertiary,0,1768,1,0,BR-101
CUST_001520,41,blue-collar,married,secondary,0,213,1,0,BR-102
CUST_001521,37,unemployed,single,secondary,0,381,1,0,BR-103
CUST_001522,38,unemployed,married,primary,0,1147,1,1,BR-104
CUST_001523,44,blue-collar,married,secondary,0,373,1,0,BR-102
CUST_001524,31,blue-collar,married,primary,0,50,1,0,BR-101
CUST_001525,34,blue-collar,married,secondary,0,67,1,1,BR-102
CUST_001526,46,blue-collar,married,primary,0,0,1,1,BR-103
CUST_001527,33,admin.,married,secondary,0,61,1,1,BR-104
CUST_001528,36,blue-collar,married,secondary,0,504,1,0,BR-101
CUST_001529,32,unemployed,single,secondary,0,177,1,0,BR-103
CUST_001530,27,technician,single,secondary,0,584,1,0,BR-101
CUST_001531,31,services,married,primary,0,-732,1,0,BR-103
CUST_001532,41,management,single,tertiary,0,572,1,0,BR-101
CUST_001533,35,blue-collar,married,primary,0,105,1,0,BR-101
CUST_001534,50,technician,single,tertiary,0,0,1,0,BR-104
CUST_001535,33,technician,married,secondary,0,832,1,1,BR-101
CUST_001536,48,blue-collar,married,primary,0,2642,1,0,BR-101
CUST_001537,36,technician,married,secondary,0,195,1,0,BR-101
CUST_001538,29,housemaid,single,secondary,0,718,1,0,BR-103
CUST_001539,34,management,married,tertiary,0,336,1,1,BR-101
CUST_001540,39,blue-collar,married,primary,0,332,1,0,BR-104
CUST_001541,32,management,divorced,tertiary,0,1,1,0,BR-101
CUST_001542,59,retired,divorced,primary,0,-138,1,1,BR-103
CUST_001543,50,blue-collar,married,primary,0,749,0,0,BR-101
CUST_001544,37,admin.,married,secondary,0,14,1,0,BR-101
CUST_001545,33,unemployed,single,secondary,0,177,0,0,BR-101
CUST_001546,52,blue-collar,married,secondary,0,557,0,0,BR-102
CUST_001547,43,blue-collar,married,primary,0,126,1,0,BR-104
CUST_001548,53,blue-collar,married,secondary,0,359,0,1,BR-104
CUST_001549,37,blue-collar,married,primary,0,496,1,0,BR-104
CUST_001550,50,services,single,secondary,0,72,0,0,BR-101
CUST_001551,53,blue-collar,married,secondary,0,175,1,0,BR-101
CUST_001552,47,blue-collar,married,primary,0,430,0,0,BR-104
CUST_001553,48,technician,divorced,tertiary,0,574,1,0,BR-104
CUST_001554,35,technician,divorced,secondary,0,69,1,0,BR-103
CUST_001555,42,self-employed,married,secondary,0,106,1,0,BR-103
CUST_001556,43,management,divorced,tertiary,0,0,1,0,BR-102
CUST_001557,40,services,single,secondary,0,23,1,0,BR-102
CUST_001558,36,services,married,secondary,0,42,1,0,BR-102
CUST_001559,39,management,married,tertiary,0,429,1,0,BR-103
CUST_001560,32,blue-collar,divorced,primary,0,88,1,0,BR-104
CUST_001561,44,management,divorced,tertiary,0,3932,1,0,BR-102
CUST_001562,43,technician,divorced,secondary,0,177,1,0,BR-101
CUST_001563,53,self-employed,married,secondary,0,468,1,0,BR-101
CUST_001564,41,services,married,secondary,0,639,1,0,BR-102
CUST_001565,53,management,married,tertiary,0,2124,1,0,BR-103
CUST_001566,31,unemployed,married,primary,0,309,1,0,BR-101
CUST_001567,51,blue-collar,married,primary,0,202,1,0,BR-104
CUST_001568,32,blue-collar,married,secondary,0,20,1,1,BR-102
CUST_001569,52,blue-collar,married,secondary,0,-17,1,0,BR-104
CUST_001570,41,management,married,primary,0,-417,1,0,BR-102
CUST_001571,30,management,single,tertiary,0,528,1,0,BR-102
CUST_001572,32,management,single,tertiary,0,394,1,0,BR-101
CUST_001573,31,blue-collar,married,primary,0,856,1,0,BR-104
CUST_001574,38,blue-collar,married,secondary,0,468,1,0,BR-104
CUST_001575,44,blue-collar,married,secondary,0,138,1,0,BR-103
CUST_001576,36,blue-collar,married,secondary,0,406,1,0,BR-104
CUST_001577,34,admin.,married,tertiary,0,221,1,0,BR-103
CUST_001578,40,admin.,married,secondary,0,523,1,1,BR-102
CUST_001579,41,blue-collar,married,primary,0,-52,1,0,BR-104
CUST_001580,56,technician,divorced,secondary,0,397,1,0,BR-104
CUST_001581,39,blue-collar,married,primary,0,-432,1,0,BR-102
CUST_001582,34,blue-collar,married,primary,0,298,1,0,BR-104
CUST_001583,41,blue-collar,single,secondary,0,1080,1,1,BR-101
CUST_001584,39,management,single,tertiary,0,-85,1,0,BR-101
CUST_001585,33,admin.,married,secondary,0,4012,0,1,BR-103
CUST_001586,52,management,divorced,secondary,0,123,0,0,BR-102
CUST_001587,26,management,single,tertiary,0,498,1,0,BR-101
CUST_001588,54,unemployed,married,secondary,0,23,1,0,BR-104
CUST_001589,30,technician,married,,1,-315,1,0,BR-103
CUST_001590,35,management,married,tertiary,1,89,0,1,BR-101
CUST_001591,47,technician,divorced,secondary,0,699,1,0,BR-103
CUST_001592,53,blue-collar,divorced,secondary,0,145,1,0,BR-104
CUST_001593,29,blue-collar,single,secondary,0,-138,1,1,BR-104
CUST_001594,36,technician,married,tertiary,0,491,1,0,BR-101
CUST_001595,35,management,married,tertiary,0,820,1,0,BR-101
CUST_001596,43,blue-collar,married,secondary,0,1376,1,0,BR-102
CUST_001597,38,blue-collar,married,primary,0,0,1,0,BR-103
CUST_001598,39,blue-collar,married,secondary,0,507,1,0,BR-101
CUST_001599,58,management,married,secondary,0,771,0,0,BR-104
CUST_001600,33,services,married,secondary,0,310,1,0,BR-104
CUST_001601,60,blue-collar,married,primary,0,136,1,0,BR-102
CUST_001602,45,admin.,married,secondary,0,310,1,0,BR-101
CUST_001603,39,blue-collar,married,primary,0,813,1,0,BR-104
CUST_001604,35,management,married,tertiary,0,14,1,1,BR-101
CUST_001605,41,blue-collar,married,primary,0,-97,1,0,BR-104
CUST_001606,40,services,married,primary,0,332,1,0,BR-102
CUST_001607,33,services,married,secondary,0,5034,1,0,BR-103
CUST_001608,32,admin.,divorced,secondary,0,281,1,0,BR-101
CUST_001609,44,management,married,secondary,0,576,1,0,BR-102
CUST_001610,34,management,single,tertiary,0,1891,1,0,BR-101
CUST_001611,29,services,single,secondary,0,473,1,1,BR-102
CUST_001612,49,blue-collar,married,primary,0,216,1,0,BR-104
CUST_001613,31,blue-collar,married,secondary,0,-13,1,0,BR-102
CUST_001614,47,admin.,divorced,secondary,0,162,1,0,BR-102
CUST_001615,34,blue-collar,married,primary,0,365,1,0,BR-101
CUST_001616,32,management,single,tertiary,0,264,1,0,BR-101
CUST_001617,32,admin.,single,tertiary,0,490,1,0,BR-104
CUST_001618,56,technician,single,primary,0,230,1,0,BR-104
CUST_001619,28,technician,single,secondary,0,-9,1,1,BR-102
CUST_001620,35,technician,single,secondary,0,317,1,0,BR-103
CUST_001621,52,self-employed,single,tertiary,0,458,1,1,BR-101
CUST_001622,35,technician,married,secondary,0,19,1,0,BR-101
CUST_001623,32,blue-collar,married,secondary,0,536,1,0,BR-103
CUST_001624,42,management,divorced,secondary,0,117,1,0,BR-101
CUST_001625,51,blue-collar,single,primary,0,368,1,0,BR-102
CUST_001626,47,blue-collar,married,secondary,0,-98,1,0,BR-101
CUST_001627,34,services,married,secondary,0,627,1,0,BR-102
CUST_001628,45,admin.,married,secondary,0,180,1,0,BR-102
CUST_001629,31,technician,divorced,secondary,0,26,1,0,BR-104
CUST_001630,40,blue-collar,married,primary,0,2171,1,0,BR-102
CUST_001631,53,entrepreneur,married,secondary,0,-118,1,0,BR-103
CUST_001632,44,technician,single,secondary,0,1059,1,0,BR-101
CUST_001633,49,blue-collar,married,primary,0,186,1,0,BR-104
CUST_001634,47,services,married,secondary,0,1306,1,0,BR-104
CUST_001635,31,blue-collar,married,primary,0,3007,1,0,BR-103
CUST_001636,45,admin.,single,secondary,0,-88,1,0,BR-104
CUST_001637,30,blue-collar,married,primary,0,265,1,1,BR-104
CUST_001638,40,blue-collar,divorced,primary,0,21,1,0,BR-102
CUST_001639,27,admin.,single,,0,230,1,0,BR-103
CUST_001640,28,admin.,married,secondary,0,252,1,0,BR-101
CUST_001641,28,admin.,single,tertiary,0,422,1,0,BR-102
CUST_001642,44,blue-collar,married,secondary,0,85,1,0,BR-104
CUST_001643,35,management,married,tertiary,0,4286,1,0,BR-102
CUST_001644,29,blue-collar,married,secondary,0,0,0,0,BR-103
CUST_001645,33,blue-collar,divorced,primary,0,60,0,0,BR-104
CUST_001646,32,blue-collar,married,secondary,0,687,1,0,BR-102
CUST_001647,35,blue-collar,single,secondary,0,40,1,0,BR-102
CUST_001648,31,technician,single,tertiary,0,22,1,0,BR-103
CUST_001649,36,technician,single,secondary,0,-333,1,1,BR-104
CUST_001650,41,technician,married,secondary,0,483,1,0,BR-102
CUST_001651,35,blue-collar,married,secondary,0,503,1,1,BR-102
CUST_001652,40,blue-collar,married,secondary,0,1245,1,0,BR-104
CUST_001653,42,blue-collar,married,secondary,0,117,1,0,BR-102
CUST_001654,34,technician,single,tertiary,1,33,1,1,BR-102
CUST_001655,41,technician,single,secondary,0,-320,1,0,BR-102
CUST_001656,43,blue-collar,divorced,primary,0,49,1,0,BR-103
CUST_001657,37,management,married,tertiary,0,0,1,0,BR-104
CUST_001658,26,blue-collar,single,secondary,0,100,1,0,BR-104
CUST_001659,32,housemaid,married,primary,0,344,1,0,BR-103
CUST_001660,51,blue-collar,married,secondary,0,-286,1,0,BR-104
CUST_001661,38,blue-collar,single,secondary,0,57,1,0,BR-102
CUST_001662,51,unemployed,divorced,secondary,0,370,0,0,BR-104
CUST_001663,49,services,divorced,secondary,0,470,1,0,BR-103
CUST_001664,31,housemaid,married,secondary,0,0,1,0,BR-102
CUST_001665,33,blue-collar,married,primary,0,767,1,0,BR-103
CUST_001666,30,admin.,single,,1,1,0,0,BR-103
CUST_001667,33,technician,married,secondary,0,0,0,0,BR-101
CUST_001668,41,unemployed,married,secondary,0,121,1,0,BR-104
CUST_001669,37,blue-collar,married,secondary,0,190,1,0,BR-104
CUST_001670,33,blue-collar,married,primary,0,120,1,0,BR-102
CUST_001671,32,services,married,secondary,0,2068,1,1,BR-101
CUST_001672,46,technician,married,secondary,0,332,1,0,BR-101
CUST_001673,34,management,single,tertiary,0,-322,0,0,BR-103
CUST_001674,32,blue-collar,married,primary,0,274,1,0,BR-102
CUST_001675,43,blue-collar,single,secondary,0,3,1,0,BR-101
CUST_001676,28,blue-collar,married,secondary,0,6,1,0,BR-101
CUST_001677,46,technician,divorced,tertiary,0,288,1,0,BR-103
CUST_001678,52,services,divorced,primary,0,146,1,0,BR-101
CUST_001679,34,blue-collar,married,secondary,0,286,1,0,BR-104
CUST_001680,27,technician,divorced,secondary,0,114,1,1,BR-103
CUST_001681,32,technician,single,tertiary,0,190,1,1,BR-102
CUST_001682,37,blue-collar,single,secondary,0,111,1,0,BR-103
CUST_001683,29,management,married,tertiary,0,246,1,0,BR-104
CUST_001684,40,housemaid,divorced,secondary,0,108,0,0,BR-102
CUST_001685,47,technician,married,primary,0,187,1,0,BR-103
CUST_001686,34,blue-collar,married,secondary,0,457,1,0,BR-101
CUST_001687,25,admin.,single,secondary,0,131,1,1,BR-103
CUST_001688,30,management,married,tertiary,0,1825,1,0,BR-102
CUST_001689,31,admin.,married,secondary,0,307,1,0,BR-102
CUST_001690,35,blue-collar,married,secondary,1,-198,1,0,BR-102
CUST_001691,32,blue-collar,divorced,secondary,0,739,1,0,BR-102
CUST_001692,28,blue-collar,single,secondary,0,759,1,0,BR-102
CUST_001693,27,services,single,secondary,0,777,1,0,BR-103
CUST_001694,37,blue-collar,married,primary,0,378,1,0,BR-104
CUST_001695,35,blue-collar,single,primary,0,337,1,0,BR-104
CUST_001696,34,blue-collar,married,primary,0,-78,1,0,BR-101
CUST_001697,31,admin.,married,secondary,0,355,1,0,BR-104
CUST_001698,36,management,divorced,tertiary,0,133,1,0,BR-102
CUST_001699,38,technician,married,secondary,0,32,1,0,BR-103
CUST_001700,25,services,married,secondary,0,55,1,1,BR-102
CUST_001701,51,management,single,tertiary,0,417,1,0,BR-102
CUST_001702,26,blue-collar,single,secondary,0,153,1,0,BR-104
CUST_001703,40,retired,married,tertiary,0,794,0,0,BR-104
CUST_001704,26,services,single,secondary,0,187,1,0,BR-103
CUST_001705,36,services,married,secondary,0,335,1,0,BR-103
CUST_001706,59,blue-collar,married,secondary,0,1407,1,0,BR-103
CUST_001707,26,blue-collar,single,secondary,0,-116,1,1,BR-101
CUST_001708,49,self-employed,married,tertiary,0,1842,1,0,BR-104
CUST_001709,33,blue-collar,married,primary,0,329,1,0,BR-103
CUST_001710,31,blue-collar,married,secondary,0,428,1,0,BR-101
CUST_001711,59,management,single,secondary,0,181,1,0,BR-103
CUST_001712,38,entrepreneur,married,secondary,0,2139,1,0,BR-102
CUST_001713,37,services,single,secondary,0,253,1,1,BR-104
CUST_001714,31,unemployed,single,tertiary,0,133,1,0,BR-103
CUST_001715,54,retired,married,secondary,0,785,1,0,BR-104
CUST_001716,41,blue-collar,married,primary,0,-45,1,1,BR-102
CUST_001717,44,management,married,tertiary,0,223,1,0,BR-101
CUST_001718,28,admin.,single,secondary,0,2831,1,0,BR-103
CUST_001719,22,student,single,secondary,0,2412,1,0,BR-104
CUST_001720,31,blue-collar,married,primary,0,11,1,0,BR-101
CUST_001721,36,services,married,secondary,0,211,1,0,BR-103
CUST_001722,37,admin.,divorced,secondary,0,34,1,0,BR-102
CUST_001723,54,admin.,married,secondary,0,222,1,0,BR-102
CUST_001724,28,management,single,tertiary,0,3285,1,0,BR-104
CUST_001725,42,blue-collar,married,primary,0,-67,1,0,BR-101
CUST_001726,35,technician,single,tertiary,0,670,1,0,BR-104
CUST_001727,29,admin.,married,secondary,0,0,1,0,BR-103
CUST_001728,59,blue-collar,single,primary,0,96,1,0,BR-101
CUST_001729,46,blue-collar,married,secondary,0,-3,1,0,BR-101
CUST_001730,32,self-employed,single,secondary,0,123,1,0,BR-102
CUST_001731,43,management,divorced,tertiary,0,443,1,0,BR-101
CUST_001732,41,blue-collar,married,primary,0,406,1,0,BR-102
CUST_001733,31,admin.,married,secondary,0,535,0,0,BR-103
CUST_001734,26,services,single,secondary,0,302,1,0,BR-104
CUST_001735,29,blue-collar,married,primary,1,-43,1,0,BR-104
CUST_001736,31,services,married,secondary,0,-346,0,0,BR-103
CUST_001737,37,blue-collar,divorced,secondary,0,-271,1,0,BR-102
CUST_001738,35,technician,married,secondary,0,55,1,0,BR-104
CUST_001739,31,technician,single,tertiary,0,375,1,0,BR-103
CUST_001740,30,blue-collar,married,secondary,0,-2,1,0,BR-102
CUST_001741,29,blue-collar,single,primary,0,-680,1,0,BR-103
CUST_001742,29,admin.,divorced,secondary,0,0,0,0,BR-104
CUST_001743,39,blue-collar,single,secondary,0,217,1,0,BR-103
CUST_001744,31,blue-collar,single,secondary,0,160,1,0,BR-102
CUST_001745,27,management,single,tertiary,0,118,1,0,BR-104
CUST_001746,22,admin.,single,secondary,0,-1,1,0,BR-104
CUST_001747,31,management,single,secondary,0,453,1,0,BR-103
CUST_001748,39,blue-collar,single,secondary,0,169,1,0,BR-101
CUST_001749,25,admin.,single,secondary,0,787,1,0,BR-103
CUST_001750,27,self-employed,single,secondary,0,78,1,0,BR-104
CUST_001751,28,technician,single,tertiary,0,2269,1,0,BR-101
CUST_001752,31,unemployed,married,primary,0,213,1,0,BR-101
CUST_001753,46,technician,divorced,secondary,0,164,1,0,BR-101
CUST_001754,37,blue-collar,married,secondary,0,934,0,0,BR-102
CUST_001755,27,services,single,secondary,0,4,1,1,BR-101
CUST_001756,34,unemployed,divorced,secondary,0,354,1,0,BR-102
CUST_001757,30,technician,single,secondary,0,23,1,0,BR-101
CUST_001758,23,student,single,secondary,0,318,1,0,BR-103
CUST_001759,33,technician,divorced,secondary,1,-305,0,1,BR-104
CUST_001760,43,admin.,married,secondary,0,616,1,0,BR-102
CUST_001761,50,blue-collar,married,primary,0,2590,1,0,BR-102
CUST_001762,31,technician,married,secondary,0,1868,1,0,BR-101
CUST_001763,32,blue-collar,single,secondary,0,-578,0,0,BR-103
CUST_001764,32,admin.,single,secondary,0,-227,1,1,BR-101
CUST_001765,37,technician,divorced,secondary,0,1981,1,0,BR-101
CUST_001766,60,management,divorced,,0,404,1,0,BR-104
CUST_001767,47,blue-collar,divorced,secondary,0,65,1,0,BR-102
CUST_001768,32,blue-collar,married,secondary,1,-1,1,0,BR-104
CUST_001769,34,services,married,secondary,0,-68,1,0,BR-103
CUST_001770,36,blue-collar,divorced,,0,0,1,0,BR-101
CUST_001771,28,services,single,secondary,0,229,1,0,BR-103
CUST_001772,31,services,divorced,secondary,0,1656,1,0,BR-101
CUST_001773,43,housemaid,married,primary,0,1342,1,1,BR-103
CUST_001774,32,unemployed,single,secondary,0,331,1,0,BR-104
CUST_001775,31,services,married,secondary,0,238,1,1,BR-103
CUST_001776,56,admin.,married,primary,0,202,1,0,BR-102
CUST_001777,34,management,single,tertiary,0,318,1,0,BR-101
CUST_001778,46,technician,single,secondary,1,-1124,1,1,BR-104
CUST_001779,27,admin.,single,secondary,0,662,1,0,BR-104
CUST_001780,33,blue-collar,married,secondary,0,1790,1,1,BR-102
CUST_001781,35,blue-collar,married,primary,0,198,1,0,BR-101
CUST_001782,29,management,single,tertiary,0,726,1,0,BR-101
CUST_001783,39,management,married,tertiary,0,183,1,0,BR-101
CUST_001784,48,blue-collar,married,secondary,0,149,1,0,BR-101
CUST_001785,58,blue-collar,married,primary,0,-91,1,0,BR-103
CUST_001786,36,blue-collar,married,secondary,0,-9,1,0,BR-101
CUST_001787,33,blue-collar,married,primary,0,134,1,0,BR-104
CUST_001788,32,management,married,tertiary,0,0,0,0,BR-102
CUST_001789,32,entrepreneur,single,tertiary,0,6259,1,0,BR-101
CUST_001790,31,admin.,married,secondary,0,27,0,1,BR-102
CUST_001791,30,blue-collar,single,primary,0,383,1,0,BR-103
CUST_001792,30,management,single,tertiary,0,1108,1,1,BR-104
CUST_001793,40,blue-collar,married,primary,0,117,1,0,BR-102
CUST_001794,35,blue-collar,married,primary,0,108,1,0,BR-104
CUST_001795,42,blue-collar,married,primary,0,479,1,0,BR-104
CUST_001796,60,technician,married,primary,0,65,1,0,BR-103
CUST_001797,28,services,single,secondary,0,234,0,0,BR-103
CUST_001798,29,admin.,single,secondary,0,-53,1,0,BR-102
CUST_001799,33,unemployed,married,secondary,0,-131,1,1,BR-102
CUST_001800,23,services,single,secondary,0,-39,1,1,BR-103
CUST_001801,34,blue-collar,married,primary,0,139,1,0,BR-104
CUST_001802,29,services,single,secondary,0,262,1,0,BR-102
CUST_001803,32,blue-collar,single,secondary,0,160,1,0,BR-102
CUST_001804,55,services,married,secondary,0,186,1,1,BR-103
CUST_001805,39,retired,single,primary,0,-79,0,0,BR-104
CUST_001806,37,admin.,single,secondary,0,1113,1,0,BR-104
CUST_001807,26,blue-collar,single,secondary,0,82,1,0,BR-102
CUST_001808,35,management,divorced,tertiary,0,321,1,0,BR-103
CUST_001809,26,management,single,tertiary,0,1326,1,0,BR-103
CUST_001810,34,technician,single,tertiary,0,2257,1,0,BR-102
CUST_001811,55,blue-collar,married,primary,0,1373,0,0,BR-103
CUST_001812,39,services,married,secondary,0,304,1,1,BR-101
CUST_001813,27,student,married,tertiary,0,659,1,0,BR-101
CUST_001814,30,entrepreneur,single,secondary,0,491,1,0,BR-101
CUST_001815,28,management,single,,1,101,1,0,BR-101
CUST_001816,33,blue-collar,single,secondary,0,33,1,0,BR-102
